Month,SolarRad,TempOut,WindSpeed,OutHum,P_GEN_MAX
1,0,6.4,6,92,0
1,0,6.3,6,92,0
1,0,6.1,6,94,0
1,0,6.1,6,95,0
1,0,6.1,5,95,0
1,0,6.1,3,96,0
1,0,6.2,3,96,0
1,0,6.3,3,96,0
1,0,6.5,2,96,0
1,0,6.6,1,97,0
1,0,6.7,0,97,0
1,0,6.8,0,97,0
1,0,6.9,3,97,0
1,22,7.3,2,97,0.001
1,37,7.7,0,97,0.008
1,98,8.2,1,97,0.048
1,153,9.1,1,96,0.086
1,163,9.9,2,92,0.139
1,147,10.4,3,88,0.117
1,75,9.6,4,88,0.035
1,14,9.3,5,85,0.02
1,0,9.5,4,83,0
1,0,6,6,87,0
1,0,6.3,6,80,0
1,0,7.1,4,73,0
1,0,5.8,6,75,0
1,0,5.3,5,74,0
1,0,5.1,3,75,0
1,0,4.5,2,77,0
1,0,3.9,1,79,0
1,0,3.8,3,81,0
1,0,3.6,2,82,0
1,0,3.5,2,83,0
1,0,3.1,0,85,0
1,0,3.2,2,86,0
1,0,2.8,5,87,0
1,0,3.3,2,88,0
1,15,4.7,2,87,0
1,37,5.5,5,88,0.005
1,29,7.2,5,88,0.004
1,29,6.6,6,92,0.005
1,31,7.1,7,92,0.009
1,21,7.3,6,95,0
1,23,8.4,5,96,0
1,25,9.4,3,94,0.007
1,0,8,5,84,0
1,0,7.3,3,87,0
1,0,5.3,3,86,0
1,0,3.9,6,89,0
1,0,3.2,2,89,0
1,0,2.6,2,90,0
1,0,2.7,2,88,0
1,0,2.8,2,87,0
1,0,2.7,3,86,0
1,0,2.4,2,85,0
1,0,2.1,2,86,0
1,0,2.1,2,85,0
1,0,2,2,85,0
1,0,1.8,2,85,0
1,0,2.3,2,87,0
1,2,3.1,2,85,0
1,30,3.2,1,90,0.005
1,110,4.4,2,88,0.09
1,188,5.8,2,84,0.198
1,264,7,4,79,0.191
1,134,6.9,3,78,0.115
1,132,7.3,3,75,0.058
1,52,7.3,2,74,0.031
1,10,6.6,1,81,0.012
1,0,5.2,1,89,0
1,0,5.2,1,88,0
1,0,5,2,88,0
1,0,5.1,2,86,0
1,0,4.5,1,88,0
1,0,4.3,2,88,0
1,0,4.5,3,88,0
1,0,4.8,4,89,0
1,0,4.8,5,89,0
1,0,5.1,5,91,0
1,0,5.2,6,92,0
1,0,4.9,5,92,0
1,0,5,4,93,0
1,0,4.6,3,93,0
1,0,4.7,2,94,0
1,2,4.3,3,94,0
1,31,5.1,4,93,0.007
1,83,6.1,5,91,0.085
1,114,6.7,4,88,0.087
1,288,7.8,5,84,0.189
1,116,6.9,5,84,0.153
1,54,7,4,84,0.055
1,53,6.1,3,89,0.064
1,25,4.7,1,94,0.004
1,0,5.1,5,91,0
1,0,5.1,5,93,0
1,0,4.6,3,93,0
1,0,4.2,2,94,0
1,0,5.1,3,94,0
1,0,6.1,6,92,0
1,0,5.6,6,90,0
1,0,3.3,0,95,0
1,0,3.3,0,96,0
1,0,3.4,0,96,0
1,0,3.5,0,96,0
1,0,3.5,0,96,0
1,0,3.4,0,96,0
1,0,3.2,0,96,0
1,0,3.3,0,96,0
1,0,3.4,0,97,0
1,6,3.7,0,96,0
1,27,4.2,0,96,0.003
1,40,4.7,0,96,0.017
